username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
cielomar;2017-07-24 13:57;0;1;"Fire in Cebu City now! fire! I hope & pray that no one's hurt .… https://www.instagram.com/p/BW6xx30DnVC/";;;;"889363992573038592";https://twitter.com/cielomar/status/889363992573038592
TVPCV;2017-07-24 13:38;0;0;"EARLIER: Fire in Calamba, Cebu City. | @joworskialipon1 pic.twitter.com/DstmA0OWR3";;@joworskialipon1;;"889359011912364032";https://twitter.com/TVPCV/status/889359011912364032
sunstarcebu;2017-07-24 13:37;4;2;"JUST IN: Fire hits residential area on A. Lopez St., Barangay Calamba, Cebu City. Details: http://snstr.co/1Xe pic.twitter.com/rolEHvcRtf";;;;"889358927543975936";https://twitter.com/sunstarcebu/status/889358927543975936
sunstaronline;2017-07-24 13:25;0;0;"BREAKING NEWS. Fire hits Barangay Calamba, Cebu City http://snstr.co/1Xe pic.twitter.com/eCqJeHHz6P";;;;"889355839965863936";https://twitter.com/sunstaronline/status/889355839965863936
cebudailynews;2017-07-24 12:52;1;1;"LOOK: A thick smoke from a fire that hit Sitio Baho, Brgy Calamba, Cebu City, can be seen at NRA | via @jnj_mendoza pic.twitter.com/NhfVsbrG0s";;@jnj_mendoza;;"889347416528310272";https://twitter.com/cebudailynews/status/889347416528310272
cebudailynews;2017-07-24 12:46;1;0;"JUST IN: Fire alarm in Sitio Baho in A. Lopez St., Barangay Calamba, Cebu City. A total of 9 firetrucks are now in the area | via @nestleCDN pic.twitter.com/np8uS1VL12";;@nestleCDN;;"889346092143333377";https://twitter.com/cebudailynews/status/889346092143333377
TheFreemanNews;2017-07-24 12:46;1;0;"JUST IN: Fire hits Sitio Baho, Brgy Calamba, Cebu City | via Paul Rosaroso pic.twitter.com/eQUhIQm8hr";;;;"889345962946080768";https://twitter.com/TheFreemanNews/status/889345962946080768
TheFreemanNews;2017-07-24 12:44;0;1;"JUST IN: Fire hits Sitio Baho, Brgy Calamba, Cebu City | via Paul Rosaroso pic.twitter.com/ObBwlyb5UK";;;;"889345542513229824";https://twitter.com/TheFreemanNews/status/889345542513229824
TheFreemanNews;2017-07-24 12:42;3;1;"WATCH: Fire in Calamba, Cebu City https://www.pscp.tv/w/bEQgzjFtTUVQ TWR6V3FhUUd8MWt2S3BqWXFFbVBKRe2d8Qy0XWaXfVwYHk1rZWH8DRdp-WbXJVQQJFu5bucC …";;;;"889345142137606145";https://twitter.com/TheFreemanNews/status/889345142137606145
ebudailynews;2017-07-24 14:26;1;2;"LOOK: Cebu City Mayor Tomas Osmeña and former Mayor Mike Rama visit the fire victims in Sitio Mahayahay , Barangay Calamba, Cebu City. pic.twitter.com/AVV63hkCI0";;;;"889371109233012736";https://twitter.com/cebudailynews/status/889371109233012736
davenvro;2017-07-24 13:14;0;0;"on-going fire at sitio mahayahay , brgy calamba... hope everyone will be safe...";;;;"889353112070344708";https://twitter.com/davenvro/status/889353112070344708
willieleuterio;2017-07-24 13:14;0;0;"On going fire... Bry. Calamba & Bry. A. Lopez ( sitio Mahayahay 2) near Calamba cemetery....";;;;"889353093103493124";https://twitter.com/willieleuterio/status/889353093103493124
ledge_dancer;2017-07-24 13:14;0;0;"From our rooftop view. fire.. Brgy. Labangon, A. Lopez st. sitio mahayahay .";;;;"889352987600191489";https://twitter.com/ledge_dancer/status/889352987600191489
ImSooRhod43;2017-07-24 12:57;0;0;"Help SITIO MAHAYAHAY DOS BRGY CALAMBA.. fire";;;;"889348777118547969";https://twitter.com/ImSooRhod43/status/889348777118547969
TrafficCentralC;2017-07-24 12:27;0;0;"Fire in Progress near Mahayahay , A.Lopez, Labangon, Cebu City; http://trafficcentral.blogspot.com/2017/07/fire-in-progress-near-mahayahay-alopez.html …";;;;"889341196438560770";https://twitter.com/TrafficCentralC/status/889341196438560770
aldrinpalis;2017-07-25 06:37;0;0;"Big fire at Baho A. Lopez Labangon Cebu City Philippines 24Jul2017 6:14: http://youtu.be/HagN7rVqL4I?a via @YouTube";;@YouTube;;"889615552733483013";https://twitter.com/aldrinpalis/status/889615552733483013
Visayanbizpost;2017-07-25 05:08;0;0;"Ormoc loses oldest mall to fire | Cebu Daily News - http://Inquirer.net http://dlvr.it/PYB6zq pic.twitter.com/n4qJXZsBv5";;;;"889593067124146176";https://twitter.com/Visayanbizpost/status/889593067124146176
inquirerdotnet;2017-07-24 23:30;3;1;"50 homes destroyed in Cebu City fire http://ebx.sh/2tTIgZZ";;;;"889508168526647296";https://twitter.com/inquirerdotnet/status/889508168526647296
inquirer_libre;2017-07-24 23:25;0;0;"50 homes destroyed in Cebu City fire http://ebx.sh/2uZraip";;;;"889506885212262400";https://twitter.com/inquirer_libre/status/889506885212262400
CharlieDMike;2017-07-24 22:29;0;0;"#USCERT and #E6040 responded to two Fire Alarms in Cebu";;;#USCERT #E6040;"889492746188095488";https://twitter.com/CharlieDMike/status/889492746188095488
aldrinpalis;2017-07-24 21:59;0;0;"Big fire at Baho A. Lopez Labangon Cebu City Philippines: http://youtu.be/j5aZoPCCEJc?a via @YouTube";;@YouTube;;"889485270864846849";https://twitter.com/aldrinpalis/status/889485270864846849
aldrinpalis;2017-07-24 21:54;0;0;"Big fire at baho A Lopez Labangon Cebu City Philippines: http://youtu.be/Pf-acD5VSJM?a via @YouTube";;@YouTube;;"889483817395916800";https://twitter.com/aldrinpalis/status/889483817395916800
cebudailynews;2017-07-24 19:41;0;1;"Huge fire breaks out in a residential area in Cebu City http://ebx.sh/2urOcvm";;;;"889450382270791680";https://twitter.com/cebudailynews/status/889450382270791680
sunstarcebu;2017-07-24 18:41;3;2;"Brgy. Calamba, Cebu City Fire Update: Initial report of victims as of 5:05 pm from DSWS: - houses affected = 195 - families affected = 274 pic.twitter.com/N1DbMiK233";;;;"889435386493116418";https://twitter.com/sunstarcebu/status/889435386493116418
mega_cebu;2017-07-24 18:00;0;0;"A FIRE hit a residential area on A. Lopez St., Barangay Calamba, Cebu City, on Monday, July 24. Read more:... http://fb.me/28jOfEx3H";;;;"889424932978995201";https://twitter.com/mega_cebu/status/889424932978995201
princezaleckz;2017-07-24 17:58;0;0;"Because of the fire that happened today at the back of Cebu Westown Lagoon and MO2 Entertainment Complex, a lot... http://fb.me/8e97cajFn";;;;"889424521911873537";https://twitter.com/princezaleckz/status/889424521911873537
nerowattz;2017-07-24 17:41;0;0;"50 homes destroyed in Cebu City fire http://inq.ph/inqmobileapp InquirerMobile http://ift.tt/2tCUDyo";;;;"889420206346514432";https://twitter.com/nerowattz/status/889420206346514432
TheFreemanNews;2017-07-24 17:02;1;2;"JUST IN: Working fire in Mandaue City near University of Cebu Medical Center | via Rowena Capistrano pic.twitter.com/FvSlh4q0Dz";;;;"889410485233123328";https://twitter.com/TheFreemanNews/status/889410485233123328
cebudailynews;2017-07-24 17:02;10;5;"Fire beside Cebu Westown Lagoon and right in front Chong Hua Hospital - Mandaue Branch in Brgy. Subangdaku, Mandaue City | @theMorexette pic.twitter.com/0BU13Ipfqk";;@theMorexette;;"889410458502832128";https://twitter.com/cebudailynews/status/889410458502832128
broncophils;2017-07-24 16:19;0;0;"Fire hits Barangay Calamba, Cebu City | SunStar Philippines http://www.sunstar.com.ph/node/554641 via @sunstaronline";;@sunstaronline;;"889399557582241793";https://twitter.com/broncophils/status/889399557582241793
cebudailynews;2017-07-24 14:26;1;2;"LOOK: Cebu City Mayor Tomas Osmeña and former Mayor Mike Rama visit the fire victims in Sitio Mahayahay, Barangay Calamba, Cebu City. pic.twitter.com/AVV63hkCI0";;;;"889371109233012736";https://twitter.com/cebudailynews/status/889371109233012736
sunstarcebu;2017-07-24 14:23;1;3;"LOOK: Meanwhile, former Cebu City Mayor Mike Rama is also spotted at the fire scene on A. Lopez Street, Barangay Calamba, Cebu City. (JOB) pic.twitter.com/y7oGZm9oqf";;;;"889370477294112768";https://twitter.com/sunstarcebu/status/889370477294112768
TheFreemanNews;2017-07-24 14:19;1;0;"LOOK: More scenes from fire incident in Sitio Baho, Brgy Calamba, Cebu City. It was placed under control at 2:04pm | via Paul Rosaroso pic.twitter.com/D2EiCSQmaU";;;;"889369409155772417";https://twitter.com/TheFreemanNews/status/889369409155772417
TheFreemanNews;2017-07-24 14:15;0;1;"LOOK: Cebu City Mayor Tomas Osmeña sighted at the fire site in Sitio Baho, Brgy Calamba | via Rowena Capistranob pic.twitter.com/VmiG2haqru";;;;"889368309346344960";https://twitter.com/TheFreemanNews/status/889368309346344960
sunstarcebu;2017-07-24 14:05;4;7;"LOOK: Cebu City Mayor Tomas Osmeña spotted at the fire scene on A. Lopez Street, Barangay Calamba, Cebu City. (JOB) pic.twitter.com/ov0tahAi9L";;;;"889366030673248258";https://twitter.com/sunstarcebu/status/889366030673248258
cebudailynews;2017-07-24 14:04;0;1;"BREAKING NEWS: Huge fire breaks out in a residential area in Cebu City https://shar.es/1T5Pxx";;;;"889365564015038464";https://twitter.com/cebudailynews/status/889365564015038464
cielomar;2017-07-24 13:58;0;1;"Fire in Cebu City now! fire! I hope & pray that no one's hurt . https://www.facebook.com/cielomar.chua/posts/10209139625837636 … pic.twitter.com/Jau859YRO0";;;;"889364078820446208";https://twitter.com/cielomar/status/889364078820446208
cielomar;2017-07-24 13:57;0;1;"Fire in Cebu City now! fire! I hope & pray that no one's hurt .… https://www.instagram.com/p/BW6xx30DnVC/";;;;"889363992573038592";https://twitter.com/cielomar/status/889363992573038592
TVPCV;2017-07-24 13:38;0;0;"EARLIER: Fire in Calamba, Cebu City. | @joworskialipon1 pic.twitter.com/DstmA0OWR3";;@joworskialipon1;;"889359011912364032";https://twitter.com/TVPCV/status/889359011912364032
sunstarcebu;2017-07-24 13:37;4;2;"JUST IN: Fire hits residential area on A. Lopez St., Barangay Calamba, Cebu City. Details: http://snstr.co/1Xe pic.twitter.com/rolEHvcRtf";;;;"889358927543975936";https://twitter.com/sunstarcebu/status/889358927543975936
sunstaronline;2017-07-24 13:25;0;0;"BREAKING NEWS. Fire hits Barangay Calamba, Cebu City http://snstr.co/1Xe pic.twitter.com/eCqJeHHz6P";;;;"889355839965863936";https://twitter.com/sunstaronline/status/889355839965863936
cebudailynews;2017-07-24 12:52;1;1;"LOOK: A thick smoke from a fire that hit Sitio Baho, Brgy Calamba, Cebu City, can be seen at NRA | via @jnj_mendoza pic.twitter.com/NhfVsbrG0s";;@jnj_mendoza;;"889347416528310272";https://twitter.com/cebudailynews/status/889347416528310272
cebudailynews;2017-07-24 12:46;1;0;"JUST IN: Fire alarm in Sitio Baho in A. Lopez St., Barangay Calamba, Cebu City. A total of 9 firetrucks are now in the area | via @nestleCDN pic.twitter.com/np8uS1VL12";;@nestleCDN;;"889346092143333377";https://twitter.com/cebudailynews/status/889346092143333377
TheFreemanNews;2017-07-24 12:46;1;0;"JUST IN: Fire hits Sitio Baho, Brgy Calamba, Cebu City | via Paul Rosaroso pic.twitter.com/eQUhIQm8hr";;;;"889345962946080768";https://twitter.com/TheFreemanNews/status/889345962946080768
TheFreemanNews;2017-07-24 12:44;0;1;"JUST IN: Fire hits Sitio Baho, Brgy Calamba, Cebu City | via Paul Rosaroso pic.twitter.com/ObBwlyb5UK";;;;"889345542513229824";https://twitter.com/TheFreemanNews/status/889345542513229824
TheFreemanNews;2017-07-24 12:42;3;1;"WATCH: Fire in Calamba, Cebu City https://www.pscp.tv/w/bEQgzjFtTUVQ TWR6V3FhUUd8MWt2S3BqWXFFbVBKRe2d8Qy0XWaXfVwYHk1rZWH8DRdp-WbXJVQQJFu5bucC …";;;;"889345142137606145";https://twitter.com/TheFreemanNews/status/889345142137606145
TrafficCentralC;2017-07-24 12:27;0;0;"Fire in Progress near Mahayahay, A.Lopez, Labangon, Cebu City; http://trafficcentral.blogspot.com/2017/07/fire-in-progress-near-mahayahay-alopez.html …";;;;"889341196438560770";https://twitter.com/TrafficCentralC/status/889341196438560770
